WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
02,DOLNOŚLĄSKIE,ANTONI,MĘŻCZYZNA,539
02,DOLNOŚLĄSKIE,JAKUB,MĘŻCZYZNA,467
02,DOLNOŚLĄSKIE,JAN,MĘŻCZYZNA,450
02,DOLNOŚLĄSKIE,ALEKSANDER,MĘŻCZYZNA,435
02,DOLNOŚLĄSKIE,LEON,MĘŻCZYZNA,435
02,DOLNOŚLĄSKIE,FRANCISZEK,MĘŻCZYZNA,431
02,DOLNOŚLĄSKIE,FILIP,MĘŻCZYZNA,391
02,DOLNOŚLĄSKIE,MIKOŁAJ,MĘŻCZYZNA,387
02,DOLNOŚLĄSKIE,IGNACY,MĘŻCZYZNA,332
02,DOLNOŚLĄSKIE,STANISŁAW,MĘŻCZYZNA,330
02,DOLNOŚLĄSKIE,SZYMON,MĘŻCZYZNA,323
02,DOLNOŚLĄSKIE,NIKODEM,MĘŻCZYZNA,300
02,DOLNOŚLĄSKIE,WOJCIECH,MĘŻCZYZNA,292
02,DOLNOŚLĄSKIE,TYMON,MĘŻCZYZNA,271
02,DOLNOŚLĄSKIE,MICHAŁ,MĘŻCZYZNA,271
02,DOLNOŚLĄSKIE,ADAM,MĘŻCZYZNA,260
02,DOLNOŚLĄSKIE,MARCEL,MĘŻCZYZNA,250
02,DOLNOŚLĄSKIE,KACPER,MĘŻCZYZNA,249
02,DOLNOŚLĄSKIE,TYMOTEUSZ,MĘŻCZYZNA,205
02,DOLNOŚLĄSKIE,MAKSYMILIAN,MĘŻCZYZNA,192
02,DOLNOŚLĄSKIE,OLIWIER,MĘŻCZYZNA,187
02,DOLNOŚLĄSKIE,IGOR,MĘŻCZYZNA,181
02,DOLNOŚLĄSKIE,WIKTOR,MĘŻCZYZNA,179
02,DOLNOŚLĄSKIE,PIOTR,MĘŻCZYZNA,177
02,DOLNOŚLĄSKIE,JULIAN,MĘŻCZYZNA,167
02,DOLNOŚLĄSKIE,MIŁOSZ,MĘŻCZYZNA,157
02,DOLNOŚLĄSKIE,DAWID,MĘŻCZYZNA,144
02,DOLNOŚLĄSKIE,OSKAR,MĘŻCZYZNA,143
02,DOLNOŚLĄSKIE,BARTOSZ,MĘŻCZYZNA,140
02,DOLNOŚLĄSKIE,KAROL,MĘŻCZYZNA,136
02,DOLNOŚLĄSKIE,BRUNO,MĘŻCZYZNA,123
02,DOLNOŚLĄSKIE,KRZYSZTOF,MĘŻCZYZNA,123
02,DOLNOŚLĄSKIE,DOMINIK,MĘŻCZYZNA,122
02,DOLNOŚLĄSKIE,HUBERT,MĘŻCZYZNA,113
02,DOLNOŚLĄSKIE,MATEUSZ,MĘŻCZYZNA,104
02,DOLNOŚLĄSKIE,TOMASZ,MĘŻCZYZNA,103
02,DOLNOŚLĄSKIE,CEZARY,MĘŻCZYZNA,93
02,DOLNOŚLĄSKIE,MACIEJ,MĘŻCZYZNA,91
02,DOLNOŚLĄSKIE,ARTUR,MĘŻCZYZNA,88
02,DOLNOŚLĄSKIE,NATAN,MĘŻCZYZNA,88
02,DOLNOŚLĄSKIE,GABRIEL,MĘŻCZYZNA,87
02,DOLNOŚLĄSKIE,TADEUSZ,MĘŻCZYZNA,86
02,DOLNOŚLĄSKIE,FABIAN,MĘŻCZYZNA,80
02,DOLNOŚLĄSKIE,ALAN,MĘŻCZYZNA,79
02,DOLNOŚLĄSKIE,KUBA,MĘŻCZYZNA,75
02,DOLNOŚLĄSKIE,PAWEŁ,MĘŻCZYZNA,73
02,DOLNOŚLĄSKIE,BORYS,MĘŻCZYZNA,66
02,DOLNOŚLĄSKIE,KAJETAN,MĘŻCZYZNA,65
02,DOLNOŚLĄSKIE,DANIEL,MĘŻCZYZNA,63
02,DOLNOŚLĄSKIE,HENRYK,MĘŻCZYZNA,62
02,DOLNOŚLĄSKIE,MILAN,MĘŻCZYZNA,61
02,DOLNOŚLĄSKIE,KAZIMIERZ,MĘŻCZYZNA,53
02,DOLNOŚLĄSKIE,OLAF,MĘŻCZYZNA,53
02,DOLNOŚLĄSKIE,MIESZKO,MĘŻCZYZNA,52
02,DOLNOŚLĄSKIE,WITOLD,MĘŻCZYZNA,52
02,DOLNOŚLĄSKIE,LEO,MĘŻCZYZNA,47
02,DOLNOŚLĄSKIE,ADRIAN,MĘŻCZYZNA,46
02,DOLNOŚLĄSKIE,GRZEGORZ,MĘŻCZYZNA,45
02,DOLNOŚLĄSKIE,KSAWERY,MĘŻCZYZNA,44
02,DOLNOŚLĄSKIE,TEODOR,MĘŻCZYZNA,42
02,DOLNOŚLĄSKIE,JÓZEF,MĘŻCZYZNA,40
02,DOLNOŚLĄSKIE,ROBERT,MĘŻCZYZNA,39
02,DOLNOŚLĄSKIE,LEONARD,MĘŻCZYZNA,38
02,DOLNOŚLĄSKIE,OLIVIER,MĘŻCZYZNA,37
02,DOLNOŚLĄSKIE,PATRYK,MĘŻCZYZNA,37
02,DOLNOŚLĄSKIE,KAMIL,MĘŻCZYZNA,36
02,DOLNOŚLĄSKIE,ERYK,MĘŻCZYZNA,34
02,DOLNOŚLĄSKIE,MARK,MĘŻCZYZNA,34
02,DOLNOŚLĄSKIE,SEBASTIAN,MĘŻCZYZNA,33
02,DOLNOŚLĄSKIE,STEFAN,MĘŻCZYZNA,32
02,DOLNOŚLĄSKIE,KRYSTIAN,MĘŻCZYZNA,31
02,DOLNOŚLĄSKIE,MARCIN,MĘŻCZYZNA,31
02,DOLNOŚLĄSKIE,RAFAŁ,MĘŻCZYZNA,31
02,DOLNOŚLĄSKIE,ALEKS,MĘŻCZYZNA,31
02,DOLNOŚLĄSKIE,JERZY,MĘŻCZYZNA,31
02,DOLNOŚLĄSKIE,EMIL,MĘŻCZYZNA,30
02,DOLNOŚLĄSKIE,GUSTAW,MĘŻCZYZNA,30
02,DOLNOŚLĄSKIE,BARTŁOMIEJ,MĘŻCZYZNA,30
02,DOLNOŚLĄSKIE,KONSTANTY,MĘŻCZYZNA,29
02,DOLNOŚLĄSKIE,KORNEL,MĘŻCZYZNA,29
02,DOLNOŚLĄSKIE,RYSZARD,MĘŻCZYZNA,29
02,DOLNOŚLĄSKIE,JEREMI,MĘŻCZYZNA,27
02,DOLNOŚLĄSKIE,TOBIASZ,MĘŻCZYZNA,27
02,DOLNOŚLĄSKIE,FELIKS,MĘŻCZYZNA,27
02,DOLNOŚLĄSKIE,PRZEMYSŁAW,MĘŻCZYZNA,26
02,DOLNOŚLĄSKIE,DAMIAN,MĘŻCZYZNA,26
02,DOLNOŚLĄSKIE,NATANIEL,MĘŻCZYZNA,24
02,DOLNOŚLĄSKIE,BŁAŻEJ,MĘŻCZYZNA,23
02,DOLNOŚLĄSKIE,GRACJAN,MĘŻCZYZNA,23
02,DOLNOŚLĄSKIE,KORDIAN,MĘŻCZYZNA,22
02,DOLNOŚLĄSKIE,JULIUSZ,MĘŻCZYZNA,22
02,DOLNOŚLĄSKIE,ŁUKASZ,MĘŻCZYZNA,22
02,DOLNOŚLĄSKIE,KONRAD,MĘŻCZYZNA,22
02,DOLNOŚLĄSKIE,JĘDRZEJ,MĘŻCZYZNA,22
02,DOLNOŚLĄSKIE,ALEXANDER,MĘŻCZYZNA,21
02,DOLNOŚLĄSKIE,MAKSYM,MĘŻCZYZNA,21
02,DOLNOŚLĄSKIE,ALEX,MĘŻCZYZNA,20
02,DOLNOŚLĄSKIE,RADOSŁAW,MĘŻCZYZNA,19
02,DOLNOŚLĄSKIE,DORIAN,MĘŻCZYZNA,19
02,DOLNOŚLĄSKIE,MAREK,MĘŻCZYZNA,17
02,DOLNOŚLĄSKIE,HUGO,MĘŻCZYZNA,16
02,DOLNOŚLĄSKIE,DAVID,MĘŻCZYZNA,16
02,DOLNOŚLĄSKIE,ANDRZEJ,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,ALEKSY,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,BENIAMIN,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,WŁADYSŁAW,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,SAMUEL,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,KOSMA,MĘŻCZYZNA,15
02,DOLNOŚLĄSKIE,REMIGIUSZ,MĘŻCZYZNA,14
02,DOLNOŚLĄSKIE,ARON,MĘŻCZYZNA,14
02,DOLNOŚLĄSKIE,LUCJAN,MĘŻCZYZNA,14
02,DOLNOŚLĄSKIE,ARKADIUSZ,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,ARTEM,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,TIMUR,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,BRAJAN,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,MAURYCY,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,IWO,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,JACEK,MĘŻCZYZNA,13
02,DOLNOŚLĄSKIE,OLIVER,MĘŻCZYZNA,12
02,DOLNOŚLĄSKIE,OLIWER,MĘŻCZYZNA,12
02,DOLNOŚLĄSKIE,ROMAN,MĘŻCZYZNA,12
02,DOLNOŚLĄSKIE,WINCENTY,MĘŻCZYZNA,11
02,DOLNOŚLĄSKIE,LUDWIK,MĘŻCZYZNA,11
02,DOLNOŚLĄSKIE,FRYDERYK,MĘŻCZYZNA,11
02,DOLNOŚLĄSKIE,LIAM,MĘŻCZYZNA,11
02,DOLNOŚLĄSKIE,LEW,MĘŻCZYZNA,10
02,DOLNOŚLĄSKIE,FLORIAN,MĘŻCZYZNA,10
02,DOLNOŚLĄSKIE,MAX,MĘŻCZYZNA,10
02,DOLNOŚLĄSKIE,MARCELI,MĘŻCZYZNA,10
02,DOLNOŚLĄSKIE,DANIIL,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,SEWERYN,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,WINCENT,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,ALBERT,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,ERNEST,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,OLEKSANDR,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,EDWARD,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,BOGDAN,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,IVAN,MĘŻCZYZNA,9
02,DOLNOŚLĄSKIE,LEONARDO,MĘŻCZYZNA,8
02,DOLNOŚLĄSKIE,CYPRIAN,MĘŻCZYZNA,8
02,DOLNOŚLĄSKIE,ZBIGNIEW,MĘŻCZYZNA,8
02,DOLNOŚLĄSKIE,NATHAN,MĘŻCZYZNA,8
02,DOLNOŚLĄSKIE,NIKITA,MĘŻCZYZNA,8
02,DOLNOŚLĄSKIE,ROCH,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,JOACHIM,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,OKTAWIAN,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,LESZEK,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,BERNARD,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,NORBERT,MĘŻCZYZNA,7
02,DOLNOŚLĄSKIE,KAI,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,OLGIERD,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,SZCZEPAN,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,LEOPOLD,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,VIKTOR,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,DAMIR,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,BOLESŁAW,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,DARIUSZ,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,XAWERY,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,AARON,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,MAKSIM,MĘŻCZYZNA,6
02,DOLNOŚLĄSKIE,ZACHARY,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,ELIASZ,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,XAVIER,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,MATVII,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,MIROSŁAW,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,NAZAR,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,BENJAMIN,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,TYTUS,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,KASPIAN,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,MIRON,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,VINCENT,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,MAKS,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,BOGUSŁAW,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,GNIEWOMIR,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,KIRILL,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,MAXIMILIAN,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,OLEG,MĘŻCZYZNA,5
02,DOLNOŚLĄSKIE,COLIN,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,MAXYMILIAN,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,DAVYD,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,AMADEUSZ,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,MATEO,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,YAROSLAV,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,EMANUEL,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,LUIS,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,DENYS,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,JONATAN,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,BOHDAN,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,ZIEMOWIT,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,MARTIN,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,SYLWESTER,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,HENRY,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,OSCAR,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,DENIS,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,WILLIAM,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,KRZESIMIR,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,RAFAEL,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,FELIX,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,TYMOFII,MĘŻCZYZNA,4
02,DOLNOŚLĄSKIE,AUGUST,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,MARCO,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,ARIAN,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,BRUNON,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,OLEK,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,MARKUS,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,EDGAR,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,VLADYSLAV,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,LUKA,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,VLADISLAV,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,NIKOLAS,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,MIECZYSŁAW,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,DANIL,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,ANTEK,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,BRONISŁAW,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,LECH,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,TIMOFEY,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,BENEDYKT,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,RAYAN,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,TOBIAS,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,STANISLAW,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,MARIAN,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,THEO,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,MATWIEJ,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,ANTON,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,WIT,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,NOAH,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,IAN,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,NATANAEL,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,NIKO,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,TEO,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,BOGUMIŁ,MĘŻCZYZNA,3
02,DOLNOŚLĄSKIE,DOBROMIR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MATTHEW,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,NICOLAS,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,SAMBOR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,JAREMA,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,RADOMIR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,SIMON,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MARIUSZ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,GUSTAV,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,VOLODYMYR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ELDAR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,HEKTOR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MAXIM,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ANTONIO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,NIKOS,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MIKOLAJ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,JOSEPH,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,BAZYLI,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,LUKAS,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,EMMANUEL,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ZYGMUNT,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,LUBOMIR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,OLEKSII,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,JEREMIASZ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,LEONIDAS,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,SANTIAGO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,EMILIAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MYRON,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,CHRISTIAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,CZESŁAW,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,BRAIAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MATVEY,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ALEKSANDR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,LUCJUSZ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,TIM,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,FRANEK,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,JAROSŁAW,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,KEVIN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ARMIN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,DEMIAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,NAREK,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MICHAIL,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,KORNELIUSZ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,DOMINIC,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MASSIMO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,LEV,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ANTHONY,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,EMIR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,RODRIGO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ANDRII,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,JOEL,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,FELICJAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ZLATAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,KASJAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,MARKO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ILLIA,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,NOEL,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,KARIM,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,STANISLAV,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,BASTIAN,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,WALDEMAR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,ARIEL,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,OKTAWIUSZ,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,WOJTEK,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,VICTOR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,DANYLO,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,SŁAWOMIR,MĘŻCZYZNA,2
02,DOLNOŚLĄSKIE,GLEB,MĘŻCZYZNA,2
04,KUJAWSKO-POMORSKIE,ANTONI,MĘŻCZYZNA,410
04,KUJAWSKO-POMORSKIE,JAKUB,MĘŻCZYZNA,367
04,KUJAWSKO-POMORSKIE,ALEKSANDER,MĘŻCZYZNA,366
04,KUJAWSKO-POMORSKIE,FRANCISZEK,MĘŻCZYZNA,360
04,KUJAWSKO-POMORSKIE,JAN,MĘŻCZYZNA,342
04,KUJAWSKO-POMORSKIE,LEON,MĘŻCZYZNA,290
04,KUJAWSKO-POMORSKIE,NIKODEM,MĘŻCZYZNA,289
04,KUJAWSKO-POMORSKIE,MIKOŁAJ,MĘŻCZYZNA,284
04,KUJAWSKO-POMORSKIE,TYMON,MĘŻCZYZNA,249
04,KUJAWSKO-POMORSKIE,SZYMON,MĘŻCZYZNA,249
04,KUJAWSKO-POMORSKIE,IGNACY,MĘŻCZYZNA,247
04,KUJAWSKO-POMORSKIE,STANISŁAW,MĘŻCZYZNA,244
04,KUJAWSKO-POMORSKIE,FILIP,MĘŻCZYZNA,242
04,KUJAWSKO-POMORSKIE,WOJCIECH,MĘŻCZYZNA,237
04,KUJAWSKO-POMORSKIE,MARCEL,MĘŻCZYZNA,209
04,KUJAWSKO-POMORSKIE,KACPER,MĘŻCZYZNA,181
04,KUJAWSKO-POMORSKIE,ADAM,MĘŻCZYZNA,174
04,KUJAWSKO-POMORSKIE,IGOR,MĘŻCZYZNA,161
04,KUJAWSKO-POMORSKIE,WIKTOR,MĘŻCZYZNA,155
04,KUJAWSKO-POMORSKIE,MAKSYMILIAN,MĘŻCZYZNA,152
04,KUJAWSKO-POMORSKIE,OLIWIER,MĘŻCZYZNA,152
04,KUJAWSKO-POMORSKIE,MICHAŁ,MĘŻCZYZNA,151
04,KUJAWSKO-POMORSKIE,JULIAN,MĘŻCZYZNA,124
04,KUJAWSKO-POMORSKIE,ALAN,MĘŻCZYZNA,119
04,KUJAWSKO-POMORSKIE,OSKAR,MĘŻCZYZNA,114
04,KUJAWSKO-POMORSKIE,PIOTR,MĘŻCZYZNA,101
04,KUJAWSKO-POMORSKIE,HUBERT,MĘŻCZYZNA,97
04,KUJAWSKO-POMORSKIE,NATAN,MĘŻCZYZNA,95
04,KUJAWSKO-POMORSKIE,MIŁOSZ,MĘŻCZYZNA,94
04,KUJAWSKO-POMORSKIE,TYMOTEUSZ,MĘŻCZYZNA,93
04,KUJAWSKO-POMORSKIE,BARTOSZ,MĘŻCZYZNA,91
04,KUJAWSKO-POMORSKIE,DOMINIK,MĘŻCZYZNA,81
04,KUJAWSKO-POMORSKIE,FABIAN,MĘŻCZYZNA,70
04,KUJAWSKO-POMORSKIE,GABRIEL,MĘŻCZYZNA,70
04,KUJAWSKO-POMORSKIE,BRUNO,MĘŻCZYZNA,70
04,KUJAWSKO-POMORSKIE,MATEUSZ,MĘŻCZYZNA,67
04,KUJAWSKO-POMORSKIE,KRZYSZTOF,MĘŻCZYZNA,65
04,KUJAWSKO-POMORSKIE,KSAWERY,MĘŻCZYZNA,56
04,KUJAWSKO-POMORSKIE,DAWID,MĘŻCZYZNA,54
04,KUJAWSKO-POMORSKIE,CEZARY,MĘŻCZYZNA,51
04,KUJAWSKO-POMORSKIE,ARTUR,MĘŻCZYZNA,50
04,KUJAWSKO-POMORSKIE,TOMASZ,MĘŻCZYZNA,46
04,KUJAWSKO-POMORSKIE,WITOLD,MĘŻCZYZNA,45
04,KUJAWSKO-POMORSKIE,ADRIAN,MĘŻCZYZNA,43
04,KUJAWSKO-POMORSKIE,HENRYK,MĘŻCZYZNA,41
04,KUJAWSKO-POMORSKIE,MILAN,MĘŻCZYZNA,41
04,KUJAWSKO-POMORSKIE,OLAF,MĘŻCZYZNA,41
04,KUJAWSKO-POMORSKIE,PAWEŁ,MĘŻCZYZNA,41
04,KUJAWSKO-POMORSKIE,MACIEJ,MĘŻCZYZNA,41
04,KUJAWSKO-POMORSKIE,BORYS,MĘŻCZYZNA,40
04,KUJAWSKO-POMORSKIE,KUBA,MĘŻCZYZNA,38
04,KUJAWSKO-POMORSKIE,KAROL,MĘŻCZYZNA,37
04,KUJAWSKO-POMORSKIE,KAJETAN,MĘŻCZYZNA,36
04,KUJAWSKO-POMORSKIE,JÓZEF,MĘŻCZYZNA,35
04,KUJAWSKO-POMORSKIE,LEO,MĘŻCZYZNA,35
04,KUJAWSKO-POMORSKIE,KORNEL,MĘŻCZYZNA,34
04,KUJAWSKO-POMORSKIE,TADEUSZ,MĘŻCZYZNA,29
04,KUJAWSKO-POMORSKIE,GRZEGORZ,MĘŻCZYZNA,29
04,KUJAWSKO-POMORSKIE,KAZIMIERZ,MĘŻCZYZNA,27
04,KUJAWSKO-POMORSKIE,BARTŁOMIEJ,MĘŻCZYZNA,27
04,KUJAWSKO-POMORSKIE,KAMIL,MĘŻCZYZNA,25
04,KUJAWSKO-POMORSKIE,SEBASTIAN,MĘŻCZYZNA,25
04,KUJAWSKO-POMORSKIE,ROBERT,MĘŻCZYZNA,24
04,KUJAWSKO-POMORSKIE,TEODOR,MĘŻCZYZNA,24
04,KUJAWSKO-POMORSKIE,KRYSTIAN,MĘŻCZYZNA,23
04,KUJAWSKO-POMORSKIE,JERZY,MĘŻCZYZNA,22
